"site","plot","date","observers","plot_size","life_form","species","status","condition","diameter_type","diameter","height","height_to_lowest_living_branch","notes"
"VALZF14-200","B","2019-08-20","LBC, DU, HS","5x5","Tree","Larix larcina","Live","standing","DBH",1.5,-9999,-9999,"basal = 1.0"
"VALZF14-200","B","2019-08-20","LBC, DU, HS","5x5","Tree","Picea mariana","Live","standing","basal",8,6,3,""
"VALZF14-200","B","2019-08-20","LBC, DU, HS","5x5","Tree","Picea mariana","Dead","standing","basal",10.5,-9999,-9999,"Snag"
"VALZF14-200","B","2019-08-20","LBC, DU, HS","5x5","Tree","Picea mariana","Live","standing","basal",3.5,-9999,-9999,""
"VALZF14-200","B","2019-08-20","LBC, DU, HS","5x5","Tree","Picea mariana","Dead","standing","basal",8,-9999,-9999,"Snag"
"VALZF14-200","B","2019-08-20","LBC, DU, HS","5x5","Tree","Picea mariana","Dead","standing","basal",4,-9999,-9999,"Snag"
"VALZF14-200","B","2019-08-20","LBC, DU, HS","5x5","Tree","Picea mariana","Dead","standing","basal",3,-9999,-9999,"Snag"
"VALZF14-200","B","2019-08-20","LBC, DU, HS","5x5","Tree","Picea mariana","Dead","standing","basal",6,-9999,-9999,"Snag"
"VALZF14-200","B","2019-08-20","LBC, DU, HS","5x5","Tree","Picea mariana","Live","standing","basal",2,-9999,-9999,""
"VALZF14-200","B","2019-08-20","LBC, DU, HS","5x5","Tree","Picea mariana","Dead","standing","basal",6,-9999,-9999,"Snag"
"VALZF14-200","B","2019-08-20","LBC, DU, HS","5x5","Tree","Picea mariana","Dead","standing","basal",5.5,-9999,-9999,"Snag"
"VALZF14-200","B","2019-08-20","LBC, DU, HS","5x5","Tree","Picea mariana","Dead","standing","basal",7,-9999,-9999,"Snag"
"VALZF14-200","B","2019-08-20","LBC, DU, HS","5x5","Tree","Picea mariana","Dead","standing","basal",3,-9999,-9999,"Snag"
"VALZF14-200","B","2019-08-20","LBC, DU, HS","5x5","Tree","Picea mariana","Dead","standing","basal",4.5,-9999,-9999,"Snag"
"VALZF14-200","B","2019-08-20","LBC, DU, HS","5x5","Tree","Picea mariana","Dead","standing","basal",5,-9999,-9999,"Snag"
"VALZF14-200","B","2019-08-20","LBC, DU, HS","5x5","Tree","Picea mariana","Live","standing","basal",3,1.3,1,""
"VALZF14-200","B","2019-08-20","LBC, DU, HS","5x5","Tree","Picea mariana","Live","standing","basal",3,-9999,-9999,""
"VALZF14-200","B","2019-08-20","LBC, DU, HS","5x5","Tree","Picea mariana","Live","fallen","basal",4,-9999,-9999,""
"VALZF14-200","B","2019-08-20","LBC, DU, HS","5x5","Tree","Picea mariana","Live","standing","basal",2,-9999,-9999,""
"VALZF14-200","B","2019-08-20","LBC, DU, HS","5x5","Tree","Picea mariana","Live","standing","basal",6.5,-9999,-9999,""
"VALZF14-200","B","2019-08-20","LBC, DU, HS","5x5","Tree","Picea mariana","Live","standing","basal",1.5,-9999,-9999,""
"VALZF14-200","B","2019-08-20","LBC, DU, HS","5x5","Tree","Picea mariana","Dead","standing","basal",6.5,-9999,-9999,"Snag"
"VALZF14-200","B","2019-08-20","LBC, DU, HS","5x5","Tree","Picea mariana","Live","standing","basal",6,6.2,1.8,""
"VALZF14-200","B","2019-08-20","LBC, DU, HS","5x5","Tree","Picea mariana","Live","standing","basal",8,5.2,2.5,""
"VALZF46-6","B1","2019-08-20","MB, PS, SR, CW","5x5","Tree","Picea mariana","Live","standing","basal",2,1,0.1,""
"VALZF46-6","B1","2019-08-20","MB, PS, SR, CW","5x5","Tree","Picea mariana","Dead","fallen","basal",10.5,-9999,-9999,""
"VALZF46-6","B1","2019-08-20","MB, PS, SR, CW","5x5","Tree","Picea mariana","Dead","standing","basal",6,-9999,-9999,""
"VALZF46-6","B1","2019-08-20","MB, PS, SR, CW","5x5","Tree","Picea mariana","Dead","standing","basal",4,-9999,-9999,""
"VALZF46-6","B1","2019-08-20","MB, PS, SR, CW","5x5","Tree","Picea mariana","Dead","standing","basal",4,-9999,-9999,""
"VALZF46-6","B1","2019-08-20","MB, PS, SR, CW","5x5","Tree","Larix larcina","Live","standing","basal",4,1.5,0.3,""
"VALZF46-6","B1","2019-08-20","MB, PS, SR, CW","5x5","Tree","Picea mariana","Live","standing","basal",6.25,2,0.2,""
"VALZF46-6","B1","2019-08-20","MB, PS, SR, CW","5x5","Tree","Larix larcina","Live","standing","DBH",2.5,1.5,0.3,""
"VALZF46-6","B1","2019-08-20","MB, PS, SR, CW","5x5","Tree","Picea mariana","Live","standing","basal",3.5,1.5,0.5,""
"VALZF46-6","B1","2019-08-20","MB, PS, SR, CW","5x5","Tree","Larix larcina","Live","standing","DBH",4,1.5,0.3,""
"VALZF46-6","B1","2019-08-20","MB, PS, SR, CW","5x5","Tree","Picea mariana","Dead","standing","basal",5.5,-9999,-9999,""
"VALZF46-6","B1","2019-08-20","MB, PS, SR, CW","5x5","Tree","Picea mariana","Dead","standing","basal",2,-9999,-9999,""
"VALZF46-6","B1","2019-08-20","MB, PS, SR, CW","5x5","Tree","Picea mariana","Live","standing","basal",5.5,-9999,-9999,""
"VALZF46-6","B1","2019-08-20","MB, PS, SR, CW","5x5","Tree","Picea mariana","Live","standing","basal",7.5,5,0.015,""
"VALZF46-6","B1","2019-08-20","MB, PS, SR, CW","5x5","Tree","Picea mariana","Live","standing","basal",2,1,0.15,""
"VALZF46-6","B1","2019-08-20","MB, PS, SR, CW","5x5","Tree","Picea mariana","Live","standing","basal",8,2.5,1.5,""
"VALZF46-6","B1","2019-08-20","MB, PS, SR, CW","5x5","Tree","Picea mariana","Live","standing","basal",2,1,0.3,""
"VALZF46-6","B1","2019-08-20","MB, PS, SR, CW","5x5","Tree","Picea mariana","Live","standing","basal",3,-9999,-9999,""
"VALZF46-6","B1","2019-08-20","MB, PS, SR, CW","5x5","Shrub","Betula pumila","Live","standing","basal",0.7,1,-9999,""
"VALZF46-6","B1","2019-08-20","MB, PS, SR, CW","5x5","Shrub","Betula pumila","Live","standing","basal",0.8,1,-9999,""
"VALZF46-6","B1","2019-08-20","MB, PS, SR, CW","5x5","Shrub","Betula pumila","Live","standing","basal",0.9,1,-9999,""
"VALZF46-6","B1","2019-08-20","MB, PS, SR, CW","5x5","Shrub","Betula pumila","Live","standing","basal",1,1,-9999,""
"VALZF46-6","B2","2019-08-20","MB, PS, SR, CW","5x5","Tree","Larix larcina","Live","standing","DBH",2,2,0.3,"inundated grasses"
"VALZF46-6","B2","2019-08-20","MB, PS, SR, CW","5x5","Tree","Picea mariana","Live","standing","basal",3,-9999,-9999,""
"VALZF46-6","B2","2019-08-20","MB, PS, SR, CW","5x5","Tree","Picea mariana","Dead","standing","basal",11,-9999,-9999,""
"VALZF46-6","B2","2019-08-20","MB, PS, SR, CW","5x5","Tree","Picea mariana","Dead","standing","basal",3,-9999,-9999,""
"VALZF46-6","B2","2019-08-20","MB, PS, SR, CW","5x5","Tree","Picea mariana","Live","standing","basal",2.5,1,0.1,""
"VALZF46-6","B2","2019-08-20","MB, PS, SR, CW","5x5","Tree","Picea mariana","Live","standing","basal",2,-9999,-9999,""
"VALZF46-6","B2","2019-08-20","MB, PS, SR, CW","5x5","Tree","Picea mariana","Live","standing","basal",10,7,1.5,""
"VALZF46-6","B2","2019-08-20","MB, PS, SR, CW","5x5","Tree","Larix larcina","Live","standing","DBH",3,1.5,0.3,""
"VALZF46-6","B2","2019-08-20","MB, PS, SR, CW","5x5","Tree","Larix larcina","Live","standing","DBH",4,1.75,0.3,""
"VALZF46-6","B2","2019-08-20","MB, PS, SR, CW","5x5","Tree","Picea mariana","Dead","standing","basal",8.5,-9999,-9999,""
"VALZF46-6","B2","2019-08-20","MB, PS, SR, CW","5x5","Tree","Larix larcina","Live","standing","DBH",1.25,1.25,0.2,""
"VALZF46-6","B2","2019-08-20","MB, PS, SR, CW","5x5","Tree","Larix larcina","Live","standing","DBH",1.5,-9999,-9999,""
"VALZF46-6","B2","2019-08-20","MB, PS, SR, CW","5x5","Tree","Picea mariana","Live","standing","basal",3.5,-9999,-9999,""
"VALZF46-6","B2","2019-08-20","MB, PS, SR, CW","5x5","Tree","Picea mariana","Live","standing","basal",4.5,1.8,0.3,""
"VALZF46-6","B2","2019-08-20","MB, PS, SR, CW","5x5","Tree","Picea mariana","Live","standing","basal",3,-9999,-9999,""
"VALZF46-6","B2","2019-08-20","MB, PS, SR, CW","5x5","Tree","Picea mariana","Live","standing","basal",3.5,1.7,0.5,""
"VALZF46-6","B2","2019-08-20","MB, PS, SR, CW","5x5","Tree","Larix larcina","Live","standing","DBH",3,-9999,-9999,""
"VALZF46-6","B2","2019-08-20","MB, PS, SR, CW","5x5","Tree","Picea mariana","Live","standing","basal",2.5,-9999,-9999,""
"VALZF46-6","B2","2019-08-20","MB, PS, SR, CW","5x5","Tree","Larix larcina","Live","standing","DBH",3.25,2,0.3,""
"VALZF46-6","B2","2019-08-20","MB, PS, SR, CW","5x5","Shrub","Betula pumila","Live","standing","basal",0.8,1,-9999,""
"VALZF46-6","B2","2019-08-20","MB, PS, SR, CW","5x5","Shrub","Betula pumila","Live","standing","basal",0.9,1,-9999,""
"VALZF46-6","B2","2019-08-20","MB, PS, SR, CW","5x5","Shrub","Betula pumila","Live","standing","basal",0.9,1,-9999,""
"VALZF46-6","B2","2019-08-20","MB, PS, SR, CW","5x5","Shrub","Betula pumila","Live","standing","basal",0.6,1,-9999,""
"VALZF46-6","B2","2019-08-20","MB, PS, SR, CW","5x5","Shrub","Betula pumila","Live","standing","basal",0.7,1,-9999,""
"VALZF46-10","B1","2019-08-13","DU, LBC, MB, PS, CW, HS, SR","10x10","Tree","Picea mariana","Live","standing","basal",3,-9999,-9999,""
"VALZF46-10","B1","2019-08-13","DU, LBC, MB, PS, CW, HS, SR","10x10","Tree","Larix larcina","Live","standing","DBH",1.5,-9999,-9999,""
"VALZF46-10","B1","2019-08-13","DU, LBC, MB, PS, CW, HS, SR","10x10","Tree","Picea mariana","Live","standing","basal",16.5,4.1,1.5,"top dead"
"VALZF46-10","B1","2019-08-13","DU, LBC, MB, PS, CW, HS, SR","10x10","Tree","Larix larcina","Live","standing","DBH",1.5,-9999,-9999,""
"VALZF46-10","B1","2019-08-13","DU, LBC, MB, PS, CW, HS, SR","10x10","Tree","Larix larcina","Live","standing","DBH",2,-9999,-9999,""
"VALZF46-10","B1","2019-08-13","DU, LBC, MB, PS, CW, HS, SR","10x10","Tree","Picea mariana","Live","standing","basal",1.5,-9999,-9999,""
"VALZF46-10","B1","2019-08-13","DU, LBC, MB, PS, CW, HS, SR","10x10","Tree","Picea mariana","Live","standing","basal",4.5,-9999,-9999,""
"VALZF46-10","B1","2019-08-13","DU, LBC, MB, PS, CW, HS, SR","10x10","Tree","Picea mariana","Live","standing","basal",8,-9999,-9999,""
"VALZF46-10","B1","2019-08-13","DU, LBC, MB, PS, CW, HS, SR","10x10","Tree","Larix larcina","Live","standing","DBH",1,-9999,-9999,""
"VALZF46-10","B1","2019-08-13","DU, LBC, MB, PS, CW, HS, SR","10x10","Shrub","Betula pumila","Live","standing","basal",0.9,-9999,-9999,""
"VALZF46-10","B1","2019-08-13","DU, LBC, MB, PS, CW, HS, SR","10x10","Shrub","Betula pumila","Live","standing","basal",1,-9999,-9999,""
"VALZF46-10","B1","2019-08-13","DU, LBC, MB, PS, CW, HS, SR","10x10","Shrub","Betula pumila","Live","standing","basal",1,-9999,-9999,""
"VALZF46-10","B1","2019-08-13","DU, LBC, MB, PS, CW, HS, SR","10x10","Shrub","Betula pumila","Live","standing","basal",0.5,-9999,-9999,""
"VALZF46-10","B1","2019-08-13","DU, LBC, MB, PS, CW, HS, SR","10x10","Tree","Picea mariana","Live","standing","basal",8,2.6,0.2,""
"VALZF46-10","B1","2019-08-13","DU, LBC, MB, PS, CW, HS, SR","10x10","Tree","Larix larcina","Live","standing","DBH",2,-9999,-9999,""
"VALZF46-10","B1","2019-08-13","DU, LBC, MB, PS, CW, HS, SR","10x10","Tree","Larix larcina","Live","standing","DBH",1,-9999,-9999,""
"VALZF46-10","B1","2019-08-13","DU, LBC, MB, PS, CW, HS, SR","10x10","Shrub","Betula pumila","Live","standing","basal",0.6,-9999,-9999,""
"VALZF46-10","B1","2019-08-13","DU, LBC, MB, PS, CW, HS, SR","10x10","Shrub","Betula pumila","Live","standing","basal",0.9,-9999,-9999,""
"VALZF46-10","B1","2019-08-13","DU, LBC, MB, PS, CW, HS, SR","10x10","Shrub","Betula pumila","Live","standing","basal",0.8,-9999,-9999,""
"VALZF46-10","B1","2019-08-13","DU, LBC, MB, PS, CW, HS, SR","10x10","Tree","Picea mariana","Live","standing","basal",2,-9999,-9999,""
"VALZF46-10","B1","2019-08-13","DU, LBC, MB, PS, CW, HS, SR","10x10","Tree","Picea mariana","Live","standing","basal",2.5,-9999,-9999,""
"VALZF46-10","B1","2019-08-13","DU, LBC, MB, PS, CW, HS, SR","10x10","Tree","Picea mariana","Live","standing","basal",2.5,-9999,-9999,""
"VALZF46-10","B1","2019-08-13","DU, LBC, MB, PS, CW, HS, SR","10x10","Tree","Picea mariana","Dead","standing","basal",6,-9999,-9999,""
"VALZF46-10","B1","2019-08-13","DU, LBC, MB, PS, CW, HS, SR","10x10","Shrub","Betula pumila","Dead","standing","basal",0.9,1.2,-9999,""
"VALZF46-10","B1","2019-08-13","DU, LBC, MB, PS, CW, HS, SR","10x10","Shrub","Betula pumila","Dead","standing","basal",0.8,-9999,-9999,""
"VALZF46-10","B1","2019-08-13","DU, LBC, MB, PS, CW, HS, SR","10x10","Tree","Larix larcina","Dead","standing","DBH",2.5,-9999,-9999,""
"VALZF46-10","B1","2019-08-13","DU, LBC, MB, PS, CW, HS, SR","10x10","Shrub","Betula pumila","Dead","standing","basal",0.9,-9999,-9999,""
"VALZF46-10","B1","2019-08-13","DU, LBC, MB, PS, CW, HS, SR","10x10","Tree","Larix larcina","Dead","standing","DBH",2,-9999,-9999,""
"VALZF46-10","B1","2019-08-13","DU, LBC, MB, PS, CW, HS, SR","10x10","Tree","Larix larcina","Dead","standing","DBH",2,-9999,-9999,""
"VALZF46-10","B1","2019-08-13","DU, LBC, MB, PS, CW, HS, SR","10x10","Tree","Picea mariana","Dead","standing","basal",3,-9999,-9999,""
"VALZF46-10","B1","2019-08-13","DU, LBC, MB, PS, CW, HS, SR","10x10","Shrub","Betula pumila","Dead","standing","basal",0.9,1.2,-9999,""
"VALZF46-10","B1","2019-08-13","DU, LBC, MB, PS, CW, HS, SR","10x10","Shrub","Betula pumila","Dead","standing","basal",0.8,1.2,-9999,""
"VALZF46-10","B1","2019-08-13","DU, LBC, MB, PS, CW, HS, SR","10x10","Tree","Larix larcina","Dead","standing","DBH",1,1.8,0.25,""
"VALZF46-10","B1","2019-08-13","DU, LBC, MB, PS, CW, HS, SR","10x10","Tree","Picea mariana","Dead","standing","basal",11,-9999,-9999,""
"VALZF46-10","B1","2019-08-13","DU, LBC, MB, PS, CW, HS, SR","10x10","Shrub","Betula pumila","Live","standing","DBH",1,1,-9999,""
"VALZF46-10","B1","2019-08-13","DU, LBC, MB, PS, CW, HS, SR","10x10","tree","Picea mariana","Live","standing","basal",5,-9999,-9999,""
"VALZF46-10","B1","2019-08-13","DU, LBC, MB, PS, CW, HS, SR","10x10","Shrub","Betula pumila","Live","standing","basal",1,1.1,-9999,""
"VALZF46-10","B1","2019-08-13","DU, LBC, MB, PS, CW, HS, SR","10x10","Shrub","Betula pumila","Live","standing","basal",0.9,1.05,-9999,""
"VALZF46-10","B1","2019-08-13","DU, LBC, MB, PS, CW, HS, SR","10x10","Shrub","Betula pumila","Live","standing","basal",0.8,-9999,-9999,""
"VALZF46-10","B1","2019-08-13","DU, LBC, MB, PS, CW, HS, SR","10x10","Shrub","Betula pumila","Live","standing","basal",0.8,-9999,-9999,""
"VALZF46-10","B1","2019-08-13","DU, LBC, MB, PS, CW, HS, SR","10x10","Shrub","Betula pumila","Live","standing","basal",0.6,-9999,-9999,""
"VALZF46-10","B1","2019-08-13","DU, LBC, MB, PS, CW, HS, SR","10x10","Tree","Picea mariana","Live","standing","basal",5,1.3,0.2,""
"VALZF46-10","B1","2019-08-13","DU, LBC, MB, PS, CW, HS, SR","10x10","Shrub","Betula pumila","Live","standing","basal",0.7,-9999,-9999,""
"VALZF46-10","B1","2019-08-13","DU, LBC, MB, PS, CW, HS, SR","10x10","Shrub","Betula pumila","Live","standing","basal",0.7,1.1,-9999,""
"VALZF46-10","B1","2019-08-13","DU, LBC, MB, PS, CW, HS, SR","10x10","Tree","Picea mariana","Live","standing","basal",4.5,-9999,-9999,""
"VALZF46-10","B1","2019-08-13","DU, LBC, MB, PS, CW, HS, SR","10x10","Tree","Larix larcina","Live","standing","DBH",1,-9999,-9999,""
"VALZF46-10","B1","2019-08-13","DU, LBC, MB, PS, CW, HS, SR","10x10","Tree","Picea mariana","Live","standing","basal",7.5,-9999,-9999,""
"VALZF46-10","B1","2019-08-13","DU, LBC, MB, PS, CW, HS, SR","10x10","Tree","Larix larcina","Live","standing","basal",4,-9999,-9999,""
"VALZF46-10","B1","2019-08-13","DU, LBC, MB, PS, CW, HS, SR","10x10","Shrub","Betula pumila","Live","standing","basal",1,1,-9999,""
"VALZF46-10","B1","2019-08-13","DU, LBC, MB, PS, CW, HS, SR","10x10","Tree","Picea mariana","Live","standing","basal",5.5,-9999,-9999,""
"VALZF46-10","B1","2019-08-13","DU, LBC, MB, PS, CW, HS, SR","10x10","Tree","Picea mariana","Live","standing","basal",5,-9999,-9999,""
"VALZF46-10","B1","2019-08-13","DU, LBC, MB, PS, CW, HS, SR","10x10","Tree","Larix larcina","Live","standing","DBH",1,-9999,-9999,""
"VALZF46-10","B1","2019-08-13","DU, LBC, MB, PS, CW, HS, SR","10x10","Shrub","Betula pumila","Live","standing","basal",1.2,1.3,-9999,""
"VALZF46-10","B1","2019-08-13","DU, LBC, MB, PS, CW, HS, SR","10x10","Tree","Larix larcina","Live","standing","DBH",1,-9999,-9999,""
"VALZF46-10","B1","2019-08-13","DU, LBC, MB, PS, CW, HS, SR","10x10","Tree","Larix larcina","Dead","standing","DBH",1.5,-9999,-9999,""
"VALZF46-10","B1","2019-08-13","DU, LBC, MB, PS, CW, HS, SR","10x10","Tree","Larix larcina","Dead","standing","DBH",0.5,-9999,-9999,""
"VALZF46-10","B1","2019-08-13","DU, LBC, MB, PS, CW, HS, SR","10x10","Shrub","Betula pumila","Live","standing","basal",1.5,-9999,-9999,""
"VALZF46-10","B1","2019-08-13","DU, LBC, MB, PS, CW, HS, SR","10x10","Tree","Picea mariana","Live","standing","basal",5,-9999,-9999,""
"VALZF46-10","B1","2019-08-13","DU, LBC, MB, PS, CW, HS, SR","10x10","Tree","Larix larcina","Live","standing","DBH",1.5,-9999,-9999,""
"VALZF46-10","B1","2019-08-13","DU, LBC, MB, PS, CW, HS, SR","10x10","Shrub","Betula pumila","Live","standing","basal",0.7,1.4,-9999,""
"VALZF46-10","B1","2019-08-13","DU, LBC, MB, PS, CW, HS, SR","10x10","Shrub","Betula pumila","Live","standing","basal",1,-9999,-9999,""
"VALZF46-10","B1","2019-08-13","DU, LBC, MB, PS, CW, HS, SR","10x10","Tree","Picea mariana","Live","standing","basal",3.5,-9999,-9999,""
"VALZF46-10","B1","2019-08-13","DU, LBC, MB, PS, CW, HS, SR","10x10","Tree","Picea mariana","Dead","standing","basal",10.5,-9999,-9999,""
"VALZF46-10","B1","2019-08-13","DU, LBC, MB, PS, CW, HS, SR","10x10","Shrub","Betula pumila","Live","standing","basal",0.9,1.05,-9999,""
"VALZF46-10","B1","2019-08-13","DU, LBC, MB, PS, CW, HS, SR","10x10","Tree","Larix larcina","Live","standing","basal",3,-9999,-9999,""
"VALZF46-10","B1","2019-08-13","DU, LBC, MB, PS, CW, HS, SR","10x10","Shrub","Betula pumila","Live","standing","basal",0.9,1.05,-9999,""
"VALZF46-10","B1","2019-08-13","DU, LBC, MB, PS, CW, HS, SR","10x10","Tree","Larix larcina","Live","standing","basal",2,-9999,-9999,""
"VALZF46-10","B1","2019-08-13","DU, LBC, MB, PS, CW, HS, SR","10x10","Tree","Larix larcina","Live","standing","basal",2,-9999,-9999,""
"VALZF46-10","B1","2019-08-13","DU, LBC, MB, PS, CW, HS, SR","10x10","Shrub","Betula pumila","Live","standing","basal",1.1,1.1,-9999,""
"VALZF46-10","B1","2019-08-13","DU, LBC, MB, PS, CW, HS, SR","10x10","Tree","Picea mariana","Live","standing","basal",4.5,-9999,-9999,""
"VALZF46-10","B1","2019-08-13","DU, LBC, MB, PS, CW, HS, SR","10x10","Tree","Picea mariana","Live","standing","basal",14,6.8,0.15,""
"VALZF46-10","B1","2019-08-13","DU, LBC, MB, PS, CW, HS, SR","10x10","Tree","Picea mariana","Dead","standing","basal",10.5,-9999,-9999,""
"VALZF46-10","B1","2019-08-13","DU, LBC, MB, PS, CW, HS, SR","10x10","Shrub","Betula pumila","Live","standing","basal",1,1.1,-9999,""
"VALZF46-10","B1","2019-08-13","DU, LBC, MB, PS, CW, HS, SR","10x10","Shrub","Betula pumila","Live","standing","basal",1.3,-9999,-9999,""
"VALZF46-10","B1","2019-08-13","DU, LBC, MB, PS, CW, HS, SR","10x10","Tree","Picea mariana","Live","standing","basal",6,-9999,-9999,""
"VALZF46-10","B1","2019-08-13","DU, LBC, MB, PS, CW, HS, SR","10x10","Shrub","Betula pumila","Live","standing","basal",1.4,-9999,-9999,""
"VALZF46-10","B1","2019-08-13","DU, LBC, MB, PS, CW, HS, SR","10x10","Shrub","Betula pumila","Live","standing","basal",1.2,-9999,-9999,""
"VALZF46-10","B1","2019-08-13","DU, LBC, MB, PS, CW, HS, SR","10x10","Shrub","Betula pumila","Live","standing","basal",1.1,-9999,-9999,""
"VALZF46-10","B1","2019-08-13","DU, LBC, MB, PS, CW, HS, SR","10x10","Shrub","Betula pumila","Live","standing","basal",1.1,1.3,-9999,""
"VALZF46-10","B1","2019-08-13","DU, LBC, MB, PS, CW, HS, SR","10x10","Shrub","Betula pumila","Live","standing","basal",1,1.05,-9999,""
"VALZF46-10","B1","2019-08-13","DU, LBC, MB, PS, CW, HS, SR","10x10","Shrub","Betula pumila","Live","standing","basal",1,1.15,-9999,""
"VALZF46-10","B1","2019-08-13","DU, LBC, MB, PS, CW, HS, SR","10x10","Shrub","Betula pumila","Live","standing","basal",0.9,1.5,-9999,""
"VALZF46-10","B1","2019-08-13","DU, LBC, MB, PS, CW, HS, SR","10x10","Shrub","Betula pumila","Live","standing","basal",0.8,1,-9999,""
"VALZF46-10","B1","2019-08-13","DU, LBC, MB, PS, CW, HS, SR","10x10","Shrub","Betula pumila","Live","standing","basal",1,1,-9999,""
"VALZF46-10","B1","2019-08-13","DU, LBC, MB, PS, CW, HS, SR","10x10","Shrub","Betula pumila","Live","standing","basal",1,1,-9999,""
"VALZF46-10","B1","2019-08-13","DU, LBC, MB, PS, CW, HS, SR","10x10","Shrub","Betula pumila","Live","standing","basal",1.5,-9999,-9999,""
"VALZF46-10","B1","2019-08-13","DU, LBC, MB, PS, CW, HS, SR","10x10","Shrub","Betula pumila","Live","standing","basal",0.9,-9999,-9999,""
"VALZF46-10","B1","2019-08-13","DU, LBC, MB, PS, CW, HS, SR","10x10","Shrub","Betula pumila","Live","standing","basal",0.9,1.4,-9999,""
